HITId,HITTypeId,Title,Description,Keywords,Reward,CreationTime,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,Expiration,NumberOfSimilarHITs,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Input.image_url,Input.objects_to_find,Answer.annotation_data,Approve
3P0I4CQYVZKOR8A426PWYLNK8ZPOWZ,3IF0VZGELQT5RHWAAA7NYHRQAWR7MW,Find the Face,"Find the target face in the crowd. This is a variation of ""Where's Waldo?""","image, tag, picture, tagging, photo, different",$0.02 ,Sun Dec 16 16:25:35 PST 2018,100,BatchId:3476379;OriginalHitTemplateId:862366346;,300,259200,Tue Dec 25 21:04:53 PST 2018,,3NPI0JQDAQIH7AG5C322OLGXPM9PT9,A32U64W0S9PUA3,Approved,Sun Dec 16 16:29:43 PST 2018,Sun Dec 16 16:31:48 PST 2018,Wed Dec 19 16:31:48 PST 2018,2018-12-20 00:32:12 UTC,,125,100% (6/6),100% (6/6),0% (0/0),https://i.imgur.com/Gy7xgPS.jpg,target face,"[{""left"":776,""top"":314,""width"":32,""height"":33,""label"":""face""}]",
3P0I4CQYVZKOR8A426PWYLNK8ZPOWZ,3IF0VZGELQT5RHWAAA7NYHRQAWR7MW,Find the Face,"Find the target face in the crowd. This is a variation of ""Where's Waldo?""","image, tag, picture, tagging, photo, different",$0.02 ,Sun Dec 16 16:25:35 PST 2018,100,BatchId:3476379;OriginalHitTemplateId:862366346;,300,259200,Tue Dec 25 21:04:53 PST 2018,,3NVC2EB65SC6H7ACOBSUJZ5BZTA3YD,A382M285KWWFX7,Approved,Sun Dec 16 19:01:51 PST 2018,Sun Dec 16 19:02:43 PST 2018,Wed Dec 19 19:02:43 PST 2018,2018-12-20 03:03:12 UTC,,52,100% (7/7),100% (7/7),0% (0/0),https://i.imgur.com/Gy7xgPS.jpg,target face,"[{""left"":780,""top"":321,""width"":19,""height"":29,""label"":""face""}]",
3P0I4CQYVZKOR8A426PWYLNK8ZPOWZ,3IF0VZGELQT5RHWAAA7NYHRQAWR7MW,Find the Face,"Find the target face in the crowd. This is a variation of ""Where's Waldo?""","image, tag, picture, tagging, photo, different",$0.02 ,Sun Dec 16 16:25:35 PST 2018,100,BatchId:3476379;OriginalHitTemplateId:862366346;,300,259200,Tue Dec 25 21:04:53 PST 2018,,3OHYZ19UGEIU7E5VR3Y64GLFRSSOA6,A2X12KBACWDNUA,Approved,Sun Dec 16 16:32:24 PST 2018,Sun Dec 16 16:32:52 PST 2018,Wed Dec 19 16:32:52 PST 2018,2018-12-20 00:33:12 UTC,,28,100% (10/10),100% (10/10),0% (0/0),https://i.imgur.com/Gy7xgPS.jpg,target face,"[{""left"":778,""top"":317,""width"":30,""height"":35,""label"":""face""}]",
3P0I4CQYVZKOR8A426PWYLNK8ZPOWZ,3IF0VZGELQT5RHWAAA7NYHRQAWR7MW,Find the Face,"Find the target face in the crowd. This is a variation of ""Where's Waldo?""","image, tag, picture, tagging, photo, different",$0.02 ,Sun Dec 16 16:25:35 PST 2018,100,BatchId:3476379;OriginalHitTemplateId:862366346;,300,259200,Tue Dec 25 21:04:53 PST 2018,,3OS4RQUCRBS5KBXUYEFCCXW7HASFBE,A39L5W9N08RN33,Approved,Sun Dec 16 17:52:06 PST 2018,Sun Dec 16 17:53:35 PST 2018,Wed Dec 19 17:53:35 PST 2018,2018-12-20 01:54:12 UTC,,89,100% (5/5),100% (5/5),0% (0/0),https://i.imgur.com/Gy7xgPS.jpg,target face,"[{""left"":782,""top"":316,""width"":17,""height"":28,""label"":""face""}]",
3P0I4CQYVZKOR8A426PWYLNK8ZPOWZ,3IF0VZGELQT5RHWAAA7NYHRQAWR7MW,Find the Face,"Find the target face in the crowd. This is a variation of ""Where's Waldo?""","image, tag, picture, tagging, photo, different",$0.02 ,Sun Dec 16 16:25:35 PST 2018,100,BatchId:3476379;OriginalHitTemplateId:862366346;,300,259200,Tue Dec 25 21:04:53 PST 2018,,3OS4RQUCRBS5KBXUYEFCCXW7HHYBFU,AQACH1UKXRRIX,Approved,Mon Dec 17 13:47:47 PST 2018,Mon Dec 17 13:48:16 PST 2018,Thu Dec 20 13:48:16 PST 2018,2018-12-20 21:49:12 UTC,,29,100% (10/10),100% (10/10),0% (0/0),https://i.imgur.com/Gy7xgPS.jpg,target face,"[{""left"":772,""top"":319,""width"":32,""height"":33,""label"":""face""}]",
3P0I4CQYVZKOR8A426PWYLNK8ZPOWZ,3IF0VZGELQT5RHWAAA7NYHRQAWR7MW,Find the Face,"Find the target face in the crowd. This is a variation of ""Where's Waldo?""","image, tag, picture, tagging, photo, different",$0.02 ,Sun Dec 16 16:25:35 PST 2018,100,BatchId:3476379;OriginalHitTemplateId:862366346;,300,259200,Tue Dec 25 21:04:53 PST 2018,,3P529IW9K0YHXKJ6PR46Q0SCTH3FLO,AHBEBTY41ZW52,Approved,Tue Dec 18 09:12:17 PST 2018,Tue Dec 18 09:12:33 PST 2018,Fri Dec 21 09:12:33 PST 2018,2018-12-21 17:13:12 UTC,,16,100% (10/10),100% (10/10),0% (0/0),https://i.imgur.com/Gy7xgPS.jpg,target face,"[{""left"":772,""top"":316,""width"":52,""height"":33,""label"":""face""}]",
3P0I4CQYVZKOR8A426PWYLNK8ZPOWZ,3IF0VZGELQT5RHWAAA7NYHRQAWR7MW,Find the Face,"Find the target face in the crowd. This is a variation of ""Where's Waldo?""","image, tag, picture, tagging, photo, different",$0.02 ,Sun Dec 16 16:25:35 PST 2018,100,BatchId:3476379;OriginalHitTemplateId:862366346;,300,259200,Tue Dec 25 21:04:53 PST 2018,,3Q5ZZ9ZEVQSUGG6YPQITZJFTKBM58H,A8E99XNOTT390,Approved,Sun Dec 16 22:15:46 PST 2018,Sun Dec 16 22:16:31 PST 2018,Wed Dec 19 22:16:31 PST 2018,2018-12-20 06:17:12 UTC,,45,100% (4/4),100% (4/4),0% (0/0),https://i.imgur.com/Gy7xgPS.jpg,target face,"[{""left"":846,""top"":351,""width"":23,""height"":36,""label"":""face""}]",
3P0I4CQYVZKOR8A426PWYLNK8ZPOWZ,3IF0VZGELQT5RHWAAA7NYHRQAWR7MW,Find the Face,"Find the target face in the crowd. This is a variation of ""Where's Waldo?""","image, tag, picture, tagging, photo, different",$0.02 ,Sun Dec 16 16:25:35 PST 2018,100,BatchId:3476379;OriginalHitTemplateId:862366346;,300,259200,Tue Dec 25 21:04:53 PST 2018,,3QAPZX2QN6QKZUI8C33G8X6ZH5O20Z,A17J6LELCPDWAP,Approved,Mon Dec 17 07:41:49 PST 2018,Mon Dec 17 07:41:54 PST 2018,Thu Dec 20 07:41:54 PST 2018,2018-12-20 15:42:12 UTC,,5,100% (10/10),100% (10/10),0% (0/0),https://i.imgur.com/Gy7xgPS.jpg,target face,"[{""left"":778,""top"":320,""width"":37,""height"":32,""label"":""face""}]",
3P0I4CQYVZKOR8A426PWYLNK8ZPOWZ,3IF0VZGELQT5RHWAAA7NYHRQAWR7MW,Find the Face,"Find the target face in the crowd. This is a variation of ""Where's Waldo?""","image, tag, picture, tagging, photo, different",$0.02 ,Sun Dec 16 16:25:35 PST 2018,100,BatchId:3476379;OriginalHitTemplateId:862366346;,300,259200,Tue Dec 25 21:04:53 PST 2018,,3QAVNHZ3EOHM1T2YEBIECZHLWOULAV,AUW6U0UX2VC7Q,Approved,Sun Dec 16 17:59:53 PST 2018,Sun Dec 16 18:00:13 PST 2018,Wed Dec 19 18:00:13 PST 2018,2018-12-20 02:01:12 UTC,,20,100% (10/10),100% (10/10),0% (0/0),https://i.imgur.com/Gy7xgPS.jpg,target face,"[{""left"":782,""top"":317,""width"":22,""height"":34,""label"":""face""}]",
3P0I4CQYVZKOR8A426PWYLNK8ZPOWZ,3IF0VZGELQT5RHWAAA7NYHRQAWR7MW,Find the Face,"Find the target face in the crowd. This is a variation of ""Where's Waldo?""","image, tag, picture, tagging, photo, different",$0.02 ,Sun Dec 16 16:25:35 PST 2018,100,BatchId:3476379;OriginalHitTemplateId:862366346;,300,259200,Tue Dec 25 21:04:53 PST 2018,,3QBD8R3Z23WF5PPEI2OFRDZF04KO4S,A2C50P97ZH0QKN,Approved,Wed Dec 19 09:55:33 PST 2018,Wed Dec 19 09:55:51 PST 2018,Sat Dec 22 09:55:51 PST 2018,2018-12-22 17:56:12 UTC,,18,100% (9/9),100% (9/9),0% (0/0),https://i.imgur.com/Gy7xgPS.jpg,target face,"[{""left"":761,""top"":319,""width"":56,""height"":29,""label"":""face""}]",
3P0I4CQYVZKOR8A426PWYLNK8ZPOWZ,3IF0VZGELQT5RHWAAA7NYHRQAWR7MW,Find the Face,"Find the target face in the crowd. This is a variation of ""Where's Waldo?""","image, tag, picture, tagging, photo, different",$0.02 ,Sun Dec 16 16:25:35 PST 2018,100,BatchId:3476379;OriginalHitTemplateId:862366346;,300,259200,Tue Dec 25 21:04:53 PST 2018,,3QBD8R3Z23WF5PPEI2OFRDZFZJ54OM,AG8HHDGK9K769,Approved,Sun Dec 16 18:28:58 PST 2018,Sun Dec 16 18:29:34 PST 2018,Wed Dec 19 18:29:34 PST 2018,2018-12-20 02:30:12 UTC,,36,100% (10/10),100% (10/10),0% (0/0),https://i.imgur.com/Gy7xgPS.jpg,target face,"[{""left"":774,""top"":315,""width"":26,""height"":29,""label"":""face""}]",
3P0I4CQYVZKOR8A426PWYLNK8ZPOWZ,3IF0VZGELQT5RHWAAA7NYHRQAWR7MW,Find the Face,"Find the target face in the crowd. This is a variation of ""Where's Waldo?""","image, tag, picture, tagging, photo, different",$0.02 ,Sun Dec 16 16:25:35 PST 2018,100,BatchId:3476379;OriginalHitTemplateId:862366346;,300,259200,Tue Dec 25 21:04:53 PST 2018,,3QIYRE09Y5UGV5SJU550EQS7XWK1NZ,A165OXQ6OK4M5Y,Approved,Mon Dec 17 16:20:01 PST 2018,Mon Dec 17 16:21:29 PST 2018,Thu Dec 20 16:21:29 PST 2018,2018-12-21 00:22:12 UTC,,88,100% (8/8),100% (8/8),0% (0/0),https://i.imgur.com/Gy7xgPS.jpg,target face,"[{""left"":768,""top"":313,""width"":42,""height"":36,""label"":""face""}]",
3P0I4CQYVZKOR8A426PWYLNK8ZPOWZ,3IF0VZGELQT5RHWAAA7NYHRQAWR7MW,Find the Face,"Find the target face in the crowd. This is a variation of ""Where's Waldo?""","image, tag, picture, tagging, photo, different",$0.02 ,Sun Dec 16 16:25:35 PST 2018,100,BatchId:3476379;OriginalHitTemplateId:862366346;,300,259200,Tue Dec 25 21:04:53 PST 2018,,3QXNC7EIPK8VZE37XCIVIKEDO3W098,A2S38Q9EDGRZRU,Approved,Fri Dec 21 07:14:10 PST 2018,Fri Dec 21 07:14:58 PST 2018,Mon Dec 24 07:14:58 PST 2018,2018-12-24 15:15:14 UTC,,48,100% (5/5),100% (5/5),0% (0/0),https://i.imgur.com/Gy7xgPS.jpg,target face,"[{""left"":425,""top"":455,""width"":29,""height"":35,""label"":""face""}]",
3P0I4CQYVZKOR8A426PWYLNK8ZPOWZ,3IF0VZGELQT5RHWAAA7NYHRQAWR7MW,Find the Face,"Find the target face in the crowd. This is a variation of ""Where's Waldo?""","image, tag, picture, tagging, photo, different",$0.02 ,Sun Dec 16 16:25:35 PST 2018,100,BatchId:3476379;OriginalHitTemplateId:862366346;,300,259200,Tue Dec 25 21:04:53 PST 2018,,3RXPCZQMQROALDBX71S5O6JAXFVG1U,A3IR8KHXQNV81,Approved,Sat Dec 22 20:53:44 PST 2018,Sat Dec 22 20:55:10 PST 2018,Tue Dec 25 20:55:10 PST 2018,2018-12-26 04:55:12 UTC,,86,100% (1/1),100% (1/1),0% (0/0),https://i.imgur.com/Gy7xgPS.jpg,target face,"[{""left"":781,""top"":318,""width"":24,""height"":27,""label"":""face""}]",
3P0I4CQYVZKOR8A426PWYLNK8ZPOWZ,3IF0VZGELQT5RHWAAA7NYHRQAWR7MW,Find the Face,"Find the target face in the crowd. This is a variation of ""Where's Waldo?""","image, tag, picture, tagging, photo, different",$0.02 ,Sun Dec 16 16:25:35 PST 2018,100,BatchId:3476379;OriginalHitTemplateId:862366346;,300,259200,Tue Dec 25 21:04:53 PST 2018,,3S06PH7KSTH79T165BRXILGDJP0D15,A6SSA0N5J3ENM,Approved,Mon Dec 17 08:19:32 PST 2018,Mon Dec 17 08:20:17 PST 2018,Thu Dec 20 08:20:17 PST 2018,2018-12-20 16:21:12 UTC,,45,100% (10/10),100% (10/10),0% (0/0),https://i.imgur.com/Gy7xgPS.jpg,target face,"[{""left"":778,""top"":320,""width"":24,""height"":25,""label"":""face""}]",
3P0I4CQYVZKOR8A426PWYLNK8ZPOWZ,3IF0VZGELQT5RHWAAA7NYHRQAWR7MW,Find the Face,"Find the target face in the crowd. This is a variation of ""Where's Waldo?""","image, tag, picture, tagging, photo, different",$0.02 ,Sun Dec 16 16:25:35 PST 2018,100,BatchId:3476379;OriginalHitTemplateId:862366346;,300,259200,Tue Dec 25 21:04:53 PST 2018,,3S3AMIZX3WIRWWB4L8GHZHZ4NP9CDI,AB9EVC5RVEY2G,Approved,Mon Dec 17 16:20:36 PST 2018,Mon Dec 17 16:22:47 PST 2018,Thu Dec 20 16:22:47 PST 2018,2018-12-21 00:23:12 UTC,,131,100% (10/10),100% (10/10),0% (0/0),https://i.imgur.com/Gy7xgPS.jpg,target face,"[{""left"":771,""top"":310,""width"":36,""height"":36,""label"":""face""}]",
3P0I4CQYVZKOR8A426PWYLNK8ZPOWZ,3IF0VZGELQT5RHWAAA7NYHRQAWR7MW,Find the Face,"Find the target face in the crowd. This is a variation of ""Where's Waldo?""","image, tag, picture, tagging, photo, different",$0.02 ,Sun Dec 16 16:25:35 PST 2018,100,BatchId:3476379;OriginalHitTemplateId:862366346;,300,259200,Tue Dec 25 21:04:53 PST 2018,,3SITXWYCNXMMKXOFY8LYI4WELFOBX1,A16JWEMJYB2YMZ,Approved,Sun Dec 16 17:48:57 PST 2018,Sun Dec 16 17:49:12 PST 2018,Wed Dec 19 17:49:12 PST 2018,2018-12-20 01:50:12 UTC,,15,100% (10/10),100% (10/10),0% (0/0),https://i.imgur.com/Gy7xgPS.jpg,target face,"[{""left"":207,""top"":363,""width"":39,""height"":43,""label"":""face""}]",
3P0I4CQYVZKOR8A426PWYLNK8ZPOWZ,3IF0VZGELQT5RHWAAA7NYHRQAWR7MW,Find the Face,"Find the target face in the crowd. This is a variation of ""Where's Waldo?""","image, tag, picture, tagging, photo, different",$0.02 ,Sun Dec 16 16:25:35 PST 2018,100,BatchId:3476379;OriginalHitTemplateId:862366346;,300,259200,Tue Dec 25 21:04:53 PST 2018,,3SUWZRL0M0Q78LG37CEYJZPFSCTE6A,A1XQ0EZTG1H4DT,Approved,Sun Dec 23 18:08:30 PST 2018,Sun Dec 23 18:08:50 PST 2018,Wed Dec 26 18:08:50 PST 2018,2018-12-27 02:09:12 UTC,,20,100% (3/3),100% (3/3),0% (0/0),https://i.imgur.com/Gy7xgPS.jpg,target face,"[{""left"":779,""top"":320,""width"":28,""height"":28,""label"":""face""}]",
3P0I4CQYVZKOR8A426PWYLNK8ZPOWZ,3IF0VZGELQT5RHWAAA7NYHRQAWR7MW,Find the Face,"Find the target face in the crowd. This is a variation of ""Where's Waldo?""","image, tag, picture, tagging, photo, different",$0.02 ,Sun Dec 16 16:25:35 PST 2018,100,BatchId:3476379;OriginalHitTemplateId:862366346;,300,259200,Tue Dec 25 21:04:53 PST 2018,,3TK8OJTYM3YWK2KUHY2HP34INFKVP7,A32AO1XHFB09EL,Approved,Mon Dec 24 07:42:36 PST 2018,Mon Dec 24 07:43:26 PST 2018,Thu Dec 27 07:43:26 PST 2018,2018-12-27 15:44:12 UTC,,50,100% (4/4),100% (4/4),0% (0/0),https://i.imgur.com/Gy7xgPS.jpg,target face,"[{""left"":779,""top"":314,""width"":24,""height"":33,""label"":""face""}]",
3P0I4CQYVZKOR8A426PWYLNK8ZPOWZ,3IF0VZGELQT5RHWAAA7NYHRQAWR7MW,Find the Face,"Find the target face in the crowd. This is a variation of ""Where's Waldo?""","image, tag, picture, tagging, photo, different",$0.02 ,Sun Dec 16 16:25:35 PST 2018,100,BatchId:3476379;OriginalHitTemplateId:862366346;,300,259200,Tue Dec 25 21:04:53 PST 2018,,3TMFV4NEPAROTZLILR52PJS65RPW8R,AU0OAXG9U0GQ7,Approved,Wed Dec 19 07:50:41 PST 2018,Wed Dec 19 07:51:13 PST 2018,Sat Dec 22 07:51:13 PST 2018,2018-12-22 15:51:20 UTC,,32,100% (10/10),100% (10/10),0% (0/0),https://i.imgur.com/Gy7xgPS.jpg,target face,"[{""left"":208,""top"":272,""width"":24,""height"":31,""label"":""face""}]",
3P0I4CQYVZKOR8A426PWYLNK8ZPOWZ,3IF0VZGELQT5RHWAAA7NYHRQAWR7MW,Find the Face,"Find the target face in the crowd. This is a variation of ""Where's Waldo?""","image, tag, picture, tagging, photo, different",$0.02 ,Sun Dec 16 16:25:35 PST 2018,100,BatchId:3476379;OriginalHitTemplateId:862366346;,300,259200,Tue Dec 25 21:04:53 PST 2018,,3TOK3KHVJVVCOC7XK0MMUPJPRG87OD,AH7I3K3OJKA5L,Approved,Fri Dec 21 04:59:01 PST 2018,Fri Dec 21 04:59:12 PST 2018,Mon Dec 24 04:59:12 PST 2018,2018-12-24 13:00:12 UTC,,11,100% (7/7),100% (7/7),0% (0/0),https://i.imgur.com/Gy7xgPS.jpg,target face,"[{""left"":772,""top"":310,""width"":41,""height"":42,""label"":""face""}]",
3P0I4CQYVZKOR8A426PWYLNK8ZPOWZ,3IF0VZGELQT5RHWAAA7NYHRQAWR7MW,Find the Face,"Find the target face in the crowd. This is a variation of ""Where's Waldo?""","image, tag, picture, tagging, photo, different",$0.02 ,Sun Dec 16 16:25:35 PST 2018,100,BatchId:3476379;OriginalHitTemplateId:862366346;,300,259200,Tue Dec 25 21:04:53 PST 2018,,3TUI152ZZD01Y25BAXXHIKNC32O1QU,A2J62BRLYSAI7R,Approved,Sat Dec 22 18:01:22 PST 2018,Sat Dec 22 18:02:18 PST 2018,Tue Dec 25 18:02:18 PST 2018,2018-12-26 02:03:12 UTC,,56,100% (3/3),100% (3/3),0% (0/0),https://i.imgur.com/Gy7xgPS.jpg,target face,"[{""left"":778,""top"":314,""width"":24,""height"":28,""label"":""face""}]",
3P0I4CQYVZKOR8A426PWYLNK8ZPOWZ,3IF0VZGELQT5RHWAAA7NYHRQAWR7MW,Find the Face,"Find the target face in the crowd. This is a variation of ""Where's Waldo?""","image, tag, picture, tagging, photo, different",$0.02 ,Sun Dec 16 16:25:35 PST 2018,100,BatchId:3476379;OriginalHitTemplateId:862366346;,300,259200,Tue Dec 25 21:04:53 PST 2018,,3TXMY6UCAG1LL5F9QUM1ZG6362GQCF,A6G9X0IYF5F71,Approved,Mon Dec 17 09:19:57 PST 2018,Mon Dec 17 09:20:08 PST 2018,Thu Dec 20 09:20:08 PST 2018,2018-12-20 17:20:12 UTC,,11,100% (10/10),100% (10/10),0% (0/0),https://i.imgur.com/Gy7xgPS.jpg,target face,"[{""left"":777,""top"":319,""width"":22,""height"":24,""label"":""face""}]",
3P0I4CQYVZKOR8A426PWYLNK8ZPOWZ,3IF0VZGELQT5RHWAAA7NYHRQAWR7MW,Find the Face,"Find the target face in the crowd. This is a variation of ""Where's Waldo?""","image, tag, picture, tagging, photo, different",$0.02 ,Sun Dec 16 16:25:35 PST 2018,100,BatchId:3476379;OriginalHitTemplateId:862366346;,300,259200,Tue Dec 25 21:04:53 PST 2018,,3TY7ZAOG5HXFGAMY199K8TSTY2A0KD,A209ROKVKHDRM7,Approved,Sun Dec 16 21:22:34 PST 2018,Sun Dec 16 21:24:32 PST 2018,Wed Dec 19 21:24:32 PST 2018,2018-12-20 05:25:12 UTC,,118,100% (10/10),100% (10/10),0% (0/0),https://i.imgur.com/Gy7xgPS.jpg,target face,"[{""left"":778,""top"":316,""width"":22,""height"":27,""label"":""face""}]",
3P0I4CQYVZKOR8A426PWYLNK8ZPOWZ,3IF0VZGELQT5RHWAAA7NYHRQAWR7MW,Find the Face,"Find the target face in the crowd. This is a variation of ""Where's Waldo?""","image, tag, picture, tagging, photo, different",$0.02 ,Sun Dec 16 16:25:35 PST 2018,100,BatchId:3476379;OriginalHitTemplateId:862366346;,300,259200,Tue Dec 25 21:04:53 PST 2018,,3TYCR1GOTEWN21A6Q3YDTS8U5ABZLM,AM0WOQRVW5NSI,Approved,Sun Dec 16 21:44:49 PST 2018,Sun Dec 16 21:45:47 PST 2018,Wed Dec 19 21:45:47 PST 2018,2018-12-20 05:46:12 UTC,,58,100% (9/9),100% (9/9),0% (0/0),https://i.imgur.com/Gy7xgPS.jpg,target face,"[{""left"":779,""top"":308,""width"":26,""height"":42,""label"":""face""}]",
3P0I4CQYVZKOR8A426PWYLNK8ZPOWZ,3IF0VZGELQT5RHWAAA7NYHRQAWR7MW,Find the Face,"Find the target face in the crowd. This is a variation of ""Where's Waldo?""","image, tag, picture, tagging, photo, different",$0.02 ,Sun Dec 16 16:25:35 PST 2018,100,BatchId:3476379;OriginalHitTemplateId:862366346;,300,259200,Tue Dec 25 21:04:53 PST 2018,,3U5NZHP4LTFR21PAC9LDA2D9FTAHPQ,AS41UD2XEZITL,Approved,Sat Dec 22 11:39:44 PST 2018,Sat Dec 22 11:40:08 PST 2018,Tue Dec 25 11:40:08 PST 2018,2018-12-25 19:40:12 UTC,,24,100% (2/2),100% (2/2),0% (0/0),https://i.imgur.com/Gy7xgPS.jpg,target face,"[{""left"":776,""top"":317,""width"":32,""height"":27,""label"":""face""}]",
3P0I4CQYVZKOR8A426PWYLNK8ZPOWZ,3IF0VZGELQT5RHWAAA7NYHRQAWR7MW,Find the Face,"Find the target face in the crowd. This is a variation of ""Where's Waldo?""","image, tag, picture, tagging, photo, different",$0.02 ,Sun Dec 16 16:25:35 PST 2018,100,BatchId:3476379;OriginalHitTemplateId:862366346;,300,259200,Tue Dec 25 21:04:53 PST 2018,,3URFVVM167VQLRX0ZHQEKF4DI7LZU9,A1AF5TUSLXSQD1,Approved,Mon Dec 17 15:46:05 PST 2018,Mon Dec 17 15:46:51 PST 2018,Thu Dec 20 15:46:51 PST 2018,2018-12-20 23:47:12 UTC,,46,100% (9/9),100% (9/9),0% (0/0),https://i.imgur.com/Gy7xgPS.jpg,target face,"[{""left"":774,""top"":309,""width"":30,""height"":38,""label"":""face""}]",
3P0I4CQYVZKOR8A426PWYLNK8ZPOWZ,3IF0VZGELQT5RHWAAA7NYHRQAWR7MW,Find the Face,"Find the target face in the crowd. This is a variation of ""Where's Waldo?""","image, tag, picture, tagging, photo, different",$0.02 ,Sun Dec 16 16:25:35 PST 2018,100,BatchId:3476379;OriginalHitTemplateId:862366346;,300,259200,Tue Dec 25 21:04:53 PST 2018,,3UWN2HHPU0IGPPRD7OKKARFGOSUSN0,A5AJ3WOPKFLH4,Approved,Sun Dec 23 08:32:12 PST 2018,Sun Dec 23 08:33:04 PST 2018,Wed Dec 26 08:33:04 PST 2018,2018-12-26 16:33:12 UTC,,52,100% (2/2),100% (2/2),0% (0/0),https://i.imgur.com/Gy7xgPS.jpg,target face,"[{""left"":414,""top"":440,""width"":61,""height"":66,""label"":""face""}]",
3P0I4CQYVZKOR8A426PWYLNK8ZPOWZ,3IF0VZGELQT5RHWAAA7NYHRQAWR7MW,Find the Face,"Find the target face in the crowd. This is a variation of ""Where's Waldo?""","image, tag, picture, tagging, photo, different",$0.02 ,Sun Dec 16 16:25:35 PST 2018,100,BatchId:3476379;OriginalHitTemplateId:862366346;,300,259200,Tue Dec 25 21:04:53 PST 2018,,3W92K5RLWWUSRS2BXJT3RXZ1V7PV5A,A3JZWT5S2WBPCL,Approved,Sun Dec 16 16:54:20 PST 2018,Sun Dec 16 16:54:40 PST 2018,Wed Dec 19 16:54:40 PST 2018,2018-12-20 00:55:12 UTC,,20,100% (10/10),100% (10/10),0% (0/0),https://i.imgur.com/Gy7xgPS.jpg,target face,"[{""left"":782,""top"":318,""width"":18,""height"":25,""label"":""face""}]",
3P0I4CQYVZKOR8A426PWYLNK8ZPOWZ,3IF0VZGELQT5RHWAAA7NYHRQAWR7MW,Find the Face,"Find the target face in the crowd. This is a variation of ""Where's Waldo?""","image, tag, picture, tagging, photo, different",$0.02 ,Sun Dec 16 16:25:35 PST 2018,100,BatchId:3476379;OriginalHitTemplateId:862366346;,300,259200,Tue Dec 25 21:04:53 PST 2018,,3W92K5RLWWUSRS2BXJT3RXZ1VBDV56,A2B8VXKA7UT3O9,Approved,Mon Dec 17 06:51:11 PST 2018,Mon Dec 17 06:51:29 PST 2018,Thu Dec 20 06:51:29 PST 2018,2018-12-20 14:52:12 UTC,,18,100% (10/10),100% (10/10),0% (0/0),https://i.imgur.com/Gy7xgPS.jpg,target face,"[{""left"":774,""top"":312,""width"":32,""height"":35,""label"":""face""}]",
3P0I4CQYVZKOR8A426PWYLNK8ZPOWZ,3IF0VZGELQT5RHWAAA7NYHRQAWR7MW,Find the Face,"Find the target face in the crowd. This is a variation of ""Where's Waldo?""","image, tag, picture, tagging, photo, different",$0.02 ,Sun Dec 16 16:25:35 PST 2018,100,BatchId:3476379;OriginalHitTemplateId:862366346;,300,259200,Tue Dec 25 21:04:53 PST 2018,,3WOKGM4L73TY617DZ11DFA92I9LO0Q,A9XLTE7LXC25,Approved,Mon Dec 17 04:14:38 PST 2018,Mon Dec 17 04:16:58 PST 2018,Thu Dec 20 04:16:58 PST 2018,2018-12-20 12:17:12 UTC,,140,100% (4/4),100% (4/4),0% (0/0),https://i.imgur.com/Gy7xgPS.jpg,target face,"[{""left"":774,""top"":315,""width"":33,""height"":31,""label"":""face""}]",
3P0I4CQYVZKOR8A426PWYLNK8ZPOWZ,3IF0VZGELQT5RHWAAA7NYHRQAWR7MW,Find the Face,"Find the target face in the crowd. This is a variation of ""Where's Waldo?""","image, tag, picture, tagging, photo, different",$0.02 ,Sun Dec 16 16:25:35 PST 2018,100,BatchId:3476379;OriginalHitTemplateId:862366346;,300,259200,Tue Dec 25 21:04:53 PST 2018,,3WT783CTPDUYHZDK7CPB4RB4L5WBCC,A2SYE7B32P48S8,Approved,Mon Dec 24 13:05:47 PST 2018,Mon Dec 24 13:06:01 PST 2018,Thu Dec 27 13:06:01 PST 2018,2018-12-27 21:06:12 UTC,,14,100% (4/4),100% (4/4),0% (0/0),https://i.imgur.com/Gy7xgPS.jpg,target face,"[{""left"":243,""top"":230,""width"":23,""height"":20,""label"":""face""}]",
3P0I4CQYVZKOR8A426PWYLNK8ZPOWZ,3IF0VZGELQT5RHWAAA7NYHRQAWR7MW,Find the Face,"Find the target face in the crowd. This is a variation of ""Where's Waldo?""","image, tag, picture, tagging, photo, different",$0.02 ,Sun Dec 16 16:25:35 PST 2018,100,BatchId:3476379;OriginalHitTemplateId:862366346;,300,259200,Tue Dec 25 21:04:53 PST 2018,,3WZ36BJEV5TF3GFVTYK1T1B88VPBTV,A3JKYTCUACTDZA,Approved,Tue Dec 18 07:15:25 PST 2018,Tue Dec 18 07:15:53 PST 2018,Fri Dec 21 07:15:53 PST 2018,2018-12-21 15:16:12 UTC,,28,100% (10/10),100% (10/10),0% (0/0),https://i.imgur.com/Gy7xgPS.jpg,target face,"[{""left"":781,""top"":316,""width"":17,""height"":26,""label"":""face""}]",
